# text = a stand from which a parade or military force can be reviewed
# id = 04086150-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	stand	wf	NN	stand%1|stand%2	_	un	2:7
3	from	wf	IN	from	_	ignore	8:12
4	which	wf	WDT	which	_	ignore	13:18
5	a	wf	DT	a	_	ignore	19:20
6	parade	wf	NN	parade%1|parade%2	parade%1:14:00::	man	21:27
7	or	wf	CC	or	_	ignore	28:30
8	_	glob|a	_	military_force%1	military_force%1:14:00::	auto	_
9	military	cf|a	JJ	military%1|military%3	_	un	31:39
10	force	cf|a	NN	force%1|force%2	_	un	40:45
11	can	wf	MD	can%1|can%2	_	un	46:49
12	be	wf	VB	be%2	_	un	50:52
13	reviewed	wf	VB	review%2	review%2:31:02::	man	53:61

# text = an instrument for measuring the flow of liquids (especially arterial blood)
# id = 04086663-n-1
# type = def
1	an	wf	DT	an	_	ignore	0:2
2	instrument	wf	NN	instrument%1|instrument%2	instrument%1:04:00::	man	3:13
3	for	wf	IN	for	_	ignore	14:17
4	measuring	wf	VBG	measuring%1|measure%2	_	un	18:27
5	the	wf	DT	the	_	ignore	28:31
6	flow	wf	NN	flow%1|flow%2	_	un	32:36
7	of	wf	IN	of	_	ignore	37:39
8	liquids	wf	NNS	liquid%1	liquid%1:27:04::|liquid%1:27:00::	man	40:47
9	(	wf	punc	_	_	ignore	48:49
10	especially	wf	RB	especially%4	_	ignore	49:59
11	_	glob|a	_	arterial_blood%1	arterial_blood%1:08:00::	auto	_
12	arterial	cf|a	JJ	arterial%3	_	un	60:68
13	blood	cf|a	NN	blood%1|blood%2	_	un	69:74
14	)	wf	punc	_	_	ignore	74:75

# text = a type of pliers
# id = 04088343-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	type	wf	NN	type%1|type%2	type%1:09:00::	man	2:6
3	of	wf	IN	of	_	ignore	7:9
4	pliers	wf	NN	plier%1|pliers%1	pliers%1:06:00::	man	10:16

# text = a narrow zigzag ribbon used as trimming
# id = 04088593-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	narrow	wf	JJ	narrow%1|narrow%2|narrow%3	_	un	2:8
3	zigzag	wf	JJ	zigzag%1|zigzag%2|zigzag%3|zigzag%4	zigzag%5:00:00:crooked:01	man	9:15
4	ribbon	wf	NN	ribbon%1	ribbon%1:06:00::	man	16:22
5	used	wf	VBN	use%2|used%3	_	un	23:27
6	as	wf	IN	as	_	ignore	28:30
7	trimming	wf	VBG	trimming%1|trim%2	trimming%1:06:00::	man	31:39

# text = a coarse sieve (as for gravel)
# id = 04088696-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	coarse	wf	JJ	coarse%3	coarse%3:00:00::	man	2:8
