# text = the sediment that is left after the evaporation of seawater
# id = 15009192-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	sediment	wf	NN	sediment%1|sediment%2	sediment%1:17:00::	man	4:12
3	that	wf	WDT	that	_	ignore	13:17
4	is	wf	VBZ	i%1|be%2	_	un	18:20
5	left	wf	VBN	left%1|leave%2|left%3|left%4	_	un	21:25
6	after	wf	IN	after%3|after%4	_	un	26:31
7	the	wf	DT	the	_	ignore	32:35
8	evaporation	wf	NN	evaporation%1	evaporation%1:22:00::	man	36:47
9	of	wf	IN	of	_	ignore	48:50
10	seawater	wf	NN	seawater%1	seawater%1:27:00::	auto	51:59

# text = drops of fresh water that fall as precipitation from clouds
# id = 15008607-n-1
# type = def
1	drops	wf	NNS	drop%1|drop%2	_	un	0:5
2	of	wf	IN	of	_	ignore	6:8
3	_	glob|a	_	freshwater%1	freshwater%1:27:00::	man	_
4	fresh	cf|a	JJ	fresh%3|fresh%4	_	un	9:14
5	water	cf|a	NN	water%1|water%2	_	un	15:20
6	that	wf	WDT	that	_	ignore	21:25
7	fall	wf	VBP	fall%1|fall%2	fall%2:38:03::	man	26:30
8	as	wf	IN	as	_	ignore	31:33
9	precipitation	wf	NN	precipitation%1	precipitation%1:19:00::	man	34:47
10	from	wf	IN	from	_	ignore	48:52
11	clouds	wf	NNS	cloud%1|cloud%2	_	un	53:59

# text = water containing salts; 
# id = 15008847-n-1
# type = def
1	water	wf	NN	water%1|water%2	water%1:27:00::	man	0:5
2	containing	wf	VBG	contain%2	_	un	6:16
3	salts	wf	NNS	salt%1|salt%2	salt%1:27:00::	man	17:22
4	;	wf	punc	_	_	ignore	22:23

# text = the water in the ocean is all saltwater
# id = 15008847-n-2
# type = ex
1	the	wf	_	the	_	ignore	0:3
2	water	wf	_	water%1|water%2	_	un	4:9
3	in	wf	_	in	_	ignore	10:12
4	the	wf	_	the	_	ignore	13:16
5	ocean	wf	_	ocean%1	_	un	17:22
6	is	wf	_	i%1|be%2	_	un	23:25
7	all	wf	_	all%3|all%4	_	un	26:29
8	saltwater	wf	_	saltwater%1	saltwater%1:27:00::	auto	30:39

# text = a salt of salicylic acid (included in several commonly used drugs)
# id = 15009843-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	salt	wf	NN	salt%1|salt%2|salt%3	salt%1:27:00::	man	2:6
3	of	wf	IN	of	_	ignore	7:9
4	_	glob|a	_	salicylic_acid%1	salicylic_acid%1:27:00::	auto	_
5	salicylic	cf|a	JJ	salicylic	_	un	10:19
6	acid	cf|a	NN	acid%1|acid%3	_	un	20:24
7	(	wf	punc	_	_	ignore	25:26
8	included	wf	VBN	include%2|included%3	_	un	26:34
9	in	wf	IN	in	_	ignore	35:37
10	several	wf	JJ	several%3	_	un	38:45
11	commonly	wf	RB	commonly%4	commonly%4:02:00::	auto	46:54
12	used	wf	VBN	use%2|used%3	_	un	55:59
13	drugs	wf	NNS	drug%1|drug%2	drug%1:06:00::	man	60:65
14	)	wf	punc	_	_	ignore	65:66

# text = a double salt used in Seidlitz powder; acts as a cathartic
# id = 15009474-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	_	glob|b	_	double_salt%1	double_salt%1:27:00::	auto	_
3	double	cf|b	JJ	double%1|double%2|double%3|double%4	_	un	2:8
4	salt	cf|b	NN	salt%1|salt%2|salt%3	_	un	9:13
5	used	wf	VBN	use%2|used%3	_	un	14:18
6	in	wf	IN	in	_	ignore	19:21
7	_	glob|a	_	Seidlitz_powder%1	seidlitz_powder%1:27:00::	man	_
8	Seidlitz	cf|a	NNP	Seidlitz	_	un	22:30
9	powder	cf|a	NN	powder%1|powder%2	_	un	31:37
10	;	wf	punc	_	_	ignore	37:38
11	_	glob|c	_	act_as%2	act_as%2:42:00::	man	_
12	acts	cf|c	VBZ	act%1|act%2	_	un	39:43
13	as	cf|c	IN	as	_	ignore	44:46
14	a	wf	DT	a	_	ignore	47:48
15	cathartic	wf	NN	cathartic%1|cathartic%3	cathartic%1:06:00::	man	49:58

# text = a fatty oil obtained from the wastes in canning salmon; used in making soap and dressing leather
# id = 15010277-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	_	glob|a	_	fatty_oil%1	fatty_oil%1:27:00::	auto	_
3	fatty	cf|a	JJ	fatty%1|fatty%3	_	un	2:7
4	oil	cf|a	NN	oil%1|oil%2	_	un	8:11
5	obtained	wf	VBN	obtain%2	_	un	12:20
6	from	wf	IN	from	_	ignore	21:25
7	the	wf	DT	the	_	ignore	26:29
8	wastes	wf	NNS	waste%1|waste%2	_	un	30:36
9	in	wf	IN	in	_	ignore	37:39
10	canning	wf	VBG	can%2	_	un	40:47
11	salmon	wf	NN	salmon%1|salmon%3	salmon%1:13:00::	man	48:54
12	;	wf	punc	_	_	ignore	54:55
13	used	wf	VBN	use%2|used%3	_	un	56:60
14	in	wf	IN	in	_	ignore	61:63
15	making	wf	VBG	making%1|make%2	make%2:36:01::	man	64:70
16	soap	wf	NN	soap%1|soap%2	soap%1:06:00::	man	71:75
17	and	wf	CC	and	_	ignore	76:79
18	dressing	wf	NN	dressing%1|dress%2	_	un	80:88
19	leather	wf	NN	leather%1|leather%2	_	un	89:96

# text = a mineral consisting of titanium dioxide in crystalline form; occurs in metamorphic and plutonic rocks and is a major source of titanium
# id = 15008399-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	mineral	wf	NN	mineral%1|mineral%3	mineral%1:27:00::	man	2:9
3	consisting	wf	VBG	consist%2	_	un	10:20
4	of	wf	IN	of	_	ignore	21:23
5	_	glob|a	_	titanium_dioxide%1	titanium_dioxide%1:27:00::	auto	_
6	titanium	cf|a	NN	titanium%1	_	un	24:32
7	dioxide	cf|a	NN	dioxide%1	_	un	33:40
8	in	wf	IN	in	_	ignore	41:43
9	crystalline	wf	JJ	crystalline%3	crystalline%3:00:00::	man	44:55
10	form	wf	NN	form%1|form%2	form%1:09:00::	man	56:60
11	;	wf	punc	_	_	ignore	60:61
12	occurs	wf	VBZ	occur%2	_	un	62:68
13	in	wf	IN	in	_	ignore	69:71
14	_	glob|c	_	metamorphic_rock%1	metamorphic_rock%1:27:00::	auto	_
15	metamorphic	cf|c	JJ	metamorphic%3	_	un	72:83
16	and	wf	CC	and	_	ignore	84:87
17	_	glob|b	_	plutonic_rock%1	plutonic_rock%1:27:00::	auto	_
18	plutonic	cf|b	JJ	plutonic%3	_	un	88:96
19	rocks	cf|b|c	NNS	rock%1|rock%2	_	un	97:102
20	and	wf	CC	and	_	ignore	103:106
21	is	wf	VBZ	i%1|be%2	_	un	107:109
22	a	wf	DT	a	_	ignore	110:111
23	major	wf	JJ	major%1|major%2|major%3	major%3:00:02::	man	112:117
24	source	wf	NN	source%1|source%2	_	un	118:124
25	of	wf	IN	of	_	ignore	125:127
