# text = genus of scapose herbs of North and South America having large edible bulbs
# id = 12449024-n-1
# type = def
1	genus	wf	NN	genus%1	genus%1:14:00::	man	0:5
2	of	wf	IN	of	_	ignore	6:8
3	scapose	wf	JJ	scapose%3	scapose%5:00:00:leafless:00	auto	9:16
4	herbs	wf	NNS	herb%1	herb%1:20:00::	man	17:22
5	of	wf	IN	of	_	ignore	23:25
6	_	glob|b	_	North_America%1	north_america%1:17:00::	man	_
7	North	cf|b	NNP	North%1	_	un	26:31
8	and	wf	CC	and	_	ignore	32:35
9	_	glob|a	_	South_America%1	south_america%1:17:00::	man	_
10	South	cf|a	NNP	South%1	_	un	36:41
11	America	cf|a|b	NNP	America%1	_	un	42:49
12	having	wf	VBG	have%2	_	un	50:56
13	large	wf	JJ	large%1|large%3|large%4	large%3:00:00::	man	57:62
14	edible	wf	JJ	edible%1|edible%3	edible%3:00:00::	man	63:69
15	bulbs	wf	NNS	bulb%1	bulb%1:20:00::	man	70:75

# text = mariposa having clusters of a few large deep yellow bell-shaped flowers atop slender stems; California coastal ranges
# id = 12448136-n-1
# type = def
1	mariposa	wf	NN	mariposa%1	mariposa%1:20:00::	auto	0:8
2	having	wf	VBG	have%2	_	un	9:15
3	clusters	wf	NNS	cluster%1|cluster%2	cluster%1:14:00::	man	16:24
4	of	wf	IN	of	_	ignore	25:27
5	a	wf	DT	a	_	ignore	28:29
6	few	wf	DT	few	_	ignore	30:33
7	large	wf	JJ	large%1|large%3|large%4	large%3:00:00::	man	34:39
8	deep	wf	JJ	deep%1|deep%3|deep%4	_	un	40:44
9	yellow	wf	JJ	yellow%1|yellow%2|yellow%3	yellow%5:00:00:chromatic:00	man	45:51
10	bell-shaped	wf	JJ	bell-shaped%3	bell-shaped%5:00:00:convex:00	auto	52:63
11	flowers	wf	NNS	flower%1|flower%2	flower%1:20:02::	man	64:71
12	atop	wf	IN	atop%4	_	un	72:76
13	slender	wf	JJ	slender%3	_	un	77:84
14	stems	wf	NNS	stem%1|stem%2	stem%1:20:00::	man	85:90
15	;	wf	punc	_	_	ignore	90:91
