# text = position of a planet as defined by its angular distance from its perihelion (as observed from the sun)
# id = 08622763-n-1
# type = def
1	position	wf	NN	position%1|position%2	position%1:15:00::	man	0:8
2	of	wf	IN	of	_	ignore	9:11
3	a	wf	DT	a	_	ignore	12:13
4	planet	wf	NN	planet%1	planet%1:17:00::	man	14:20
5	as	wf	IN	as	_	ignore	21:23
6	defined	wf	VBN	define%2|defined%3	define%2:42:00::	man	24:31
7	by	wf	IN	by	_	ignore	32:34
8	its	wf	PRP$	its	_	ignore	35:38
9	_	glob|a	_	angular_distance%1	angular_distance%1:25:00::	auto	_
10	angular	cf|a	JJ	angular%3	_	un	39:46
11	distance	cf|a	NN	distance%1|distance%2	_	un	47:55
12	from	wf	IN	from	_	ignore	56:60
13	its	wf	PRP$	its	_	ignore	61:64
14	perihelion	wf	NN	perihelion%1	perihelion%1:15:00::	auto	65:75
15	(	wf	punc	_	_	ignore	76:77
16	as	wf	RB	as	_	ignore	77:79
17	observed	wf	VBN	observe%2|observed%3	observe%2:39:02::	man	80:88
18	from	wf	IN	from	_	ignore	89:93
19	the	wf	DT	the	_	ignore	94:97
20	sun	wf	NN	sun%1|sun%2	sun%1:17:00::	man	98:101
21	)	wf	punc	_	_	ignore	101:102

# text = the position of a prominent or well-known object in a particular landscape; 
# id = 08624891-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	position	wf	NN	position%1|position%2	_	un	4:12
3	of	wf	IN	of	_	ignore	13:15
4	a	wf	DT	a	_	ignore	16:17
5	prominent	wf	JJ	prominent%3	prominent%5:00:00:conspicuous:00	man	18:27
6	or	wf	CC	or	_	ignore	28:30
7	well-known	wf	JJ	well-known%3	well-known%5:00:00:known:00	man	31:41
8	object	wf	NN	object%1|object%2	object%1:03:00::	man	42:48
9	in	wf	IN	in	_	ignore	49:51
10	a	wf	DT	a	_	ignore	52:53
11	particular	wf	JJ	particular%1|particular%3	_	un	54:64
12	landscape	wf	NN	landscape%1|landscape%2	landscape%1:15:00::	man	65:74
13	;	wf	punc	_	_	ignore	74:75

# text = the church steeple provided a convenient landmark
# id = 08624891-n-2
# type = ex
1	the	wf	_	the	_	ignore	0:3
2	church	wf	_	church%1|church%2	_	un	4:10
3	steeple	wf	_	steeple%1	_	un	11:18
4	provided	wf	_	provide%2	_	un	19:27
5	a	wf	_	a	_	ignore	28:29
6	convenient	wf	_	convenient%3	_	un	30:40
7	landmark	wf	_	landmark%1	landmark%1:15:00::	auto	41:49

# text = the part of the stage on the actor's left as the actor faces the audience
# id = 08625684-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	part	wf	NN	part%1|part%2|part%4	_	un	4:8
3	of	wf	IN	of	_	ignore	9:11
4	the	wf	DT	the	_	ignore	12:15
5	stage	wf	NN	stage%1|stage%2	stage%1:06:00::	man	16:21
6	on	wf	IN	on	_	ignore	22:24
7	the	wf	DT	the	_	ignore	25:28
8	actor's	wf	NN	actor%1	actor%1:18:00::	man	29:36
9	left	wf	NN	left%1|leave%2|left%3|left%4	left%1:15:00::	man	37:41
10	as	wf	IN	as	_	ignore	42:44
11	the	wf	DT	the	_	ignore	45:48
12	actor	wf	NN	actor%1	actor%1:18:00::	man	49:54
13	faces	wf	VBZ	face%1|face%2	face%2:38:00::	man	55:60
14	the	wf	DT	the	_	ignore	61:64
15	audience	wf	NN	audience%1	audience%1:14:00::	man	65:73

# text = any of several points on the body where the pulse can be felt and where pressure on an underlying artery will control bleeding from that artery at a more distal point
# id = 08622340-n-1
# type = def
1	any	wf	DT	any	_	ignore	0:3
2	of	wf	IN	of	_	ignore	4:6
3	several	wf	JJ	several%3	_	un	7:14
4	points	wf	NNS	point%1|point%2	point%1:15:00::	man	15:21
5	on	wf	IN	on	_	ignore	22:24
6	the	wf	DT	the	_	ignore	25:28
7	body	wf	NN	body%1|body%2	body%1:08:00::	man	29:33
8	where	wf	WRB	where	_	ignore	34:39
9	the	wf	DT	the	_	ignore	40:43
10	pulse	wf	NN	pulse%1|pulse%2	pulse%1:11:00::	man	44:49
11	can	wf	MD	can%1|can%2	_	un	50:53
12	be	wf	VB	be%2	_	un	54:56
13	felt	wf	VBN	felt%1|feel%2|felt%2	_	un	57:61
14	and	wf	CC	and	_	ignore	62:65
15	where	wf	WRB	where	_	ignore	66:71
16	pressure	wf	NN	pressure%1|pressure%2	pressure%1:09:00::	man	72:80
17	on	wf	IN	on	_	ignore	81:83
18	an	wf	DT	an	_	ignore	84:86
19	underlying	wf	JJ	underlie%2|underlying%3	underlying%5:00:00:subjacent:00	man	87:97
20	artery	wf	NN	artery%1	artery%1:08:00::	man	98:104
21	will	wf	MD	will%1|will%2	_	un	105:109
22	control	wf	VB	control%1|control%2	_	un	110:117
23	bleeding	wf	NN	bleeding%1|bleed%2	bleeding%1:26:00::	man	118:126
24	from	wf	IN	from	_	ignore	127:131
25	that	wf	WDT	that	_	ignore	132:136
26	artery	wf	NN	artery%1	artery%1:08:00::	man	137:143
27	at	wf	IN	at	_	ignore	144:146
28	a	wf	DT	a	_	ignore	147:148
29	more	wf	RBR	many%3|more%3|much%3|more%4|much%4	_	un	149:153
30	distal	wf	JJ	distal%3	distal%3:00:01::	man	154:160
31	point	wf	NN	point%1|point%2	point%1:15:00::	man	161:166

# text = a vendor's position (especially on the sidewalk); 
# id = 08624656-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	vendor's	wf	NN	vendor%1	vendor%1:18:00::	auto	2:10
3	position	wf	NN	position%1|position%2	_	un	11:19
4	(	wf	punc	_	_	ignore	20:21
5	especially	wf	RB	especially%4	_	ignore	21:31
6	on	wf	IN	on	_	ignore	32:34
7	the	wf	DT	the	_	ignore	35:38
8	sidewalk	wf	NN	sidewalk%1	sidewalk%1:06:00::	auto	39:47
9	)	wf	punc	_	_	ignore	47:48
10	;	wf	punc	_	_	ignore	48:49

# text = he was employed to see that his paper's news pitches were not trespassed upon by rival vendors
# id = 08624656-n-2
# type = ex
1	he	wf	_	he	_	ignore	0:2
2	was	wf	_	be%2	_	un	3:6
3	employed	wf	_	employ%2|employed%3	_	un	7:15
4	to	wf	_	to	_	ignore	16:18
5	see	wf	_	see%1|see%2	_	un	19:22
6	that	wf	_	that	_	ignore	23:27
7	his	wf	_	his	_	ignore	28:31
8	paper's	wf	_	paper%1	_	un	32:39
9	news	wf	_	news%1	_	un	40:44
10	pitches	wf	_	pitch%1|pitch%2	pitch%1:15:00::	auto	45:52
11	were	wf	_	be%2	_	un	53:57
12	not	wf	_	not%4	_	un	58:61
13	trespassed	wf	_	trespass%2	_	un	62:72
14	upon	wf	_	upon	_	ignore	73:77
15	by	wf	_	by	_	ignore	78:80
16	rival	wf	_	rival%1|rival%2	rival%1:18:00::	man	81:86
17	vendors	wf	_	vendor%1	_	un	87:94

# text = an urban district having corporate status and powers of self-government
# id = 08626283-n-1
# type = def
1	an	wf	DT	an	_	ignore	0:2
2	urban	wf	JJ	urban%3	urban%3:00:00::	man	3:8
3	district	wf	NN	district%1|district%2	district%1:15:00::	man	9:17
4	having	wf	VBG	have%2	_	un	18:24
5	corporate	wf	JJ	corporate%3	corporate%5:00:00:organized:02	man	25:34
6	status	wf	NN	status%1	status%1:26:01::	man	35:41
7	and	wf	CC	and	_	ignore	42:45
8	powers	wf	NNS	power%1|power%2	_	un	46:52
9	of	wf	IN	of	_	ignore	53:55
10	self-government	wf	NN	self-government%1	self-government%1:26:00::	auto	56:71

# text = an elevated place serving as a seat
# id = 08626758-n-1
# type = def
1	an	wf	DT	an	_	ignore	0:2
2	elevated	wf	JJ	elevated%1|elevate%2|elevated%3	_	un	3:11
3	place	wf	NN	place%1|place%2	place%1:15:00::	man	12:17
4	serving	wf	VBG	serving%1|serve%2	_	un	18:25
5	as	wf	IN	as	_	ignore	26:28
6	a	wf	DT	a	_	ignore	29:30
7	seat	wf	NN	seat%1|seat%2	seat%1:15:01::	man	31:35

# text = a cemetery for unknown or indigent people
# id = 08626845-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	cemetery	wf	NN	cemetery%1	cemetery%1:15:00::	auto	2:10
3	for	wf	IN	for	_	ignore	11:14
4	unknown	wf	JJ	unknown%1|unknown%3	unknown%5:00:00:inglorious:00	man	15:22
5	or	wf	CC	or	_	ignore	23:25
6	indigent	wf	JJ	indigent%3	indigent%5:00:00:poor:00	auto	26:34
7	people	wf	NNS	people%1|people%2	_	un	35:41

# text = the position where someone (as a guard or sentry) stands or is assigned to stand; 
# id = 08624385-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	position	wf	NN	position%1|position%2	_	un	4:12
3	where	wf	WRB	where	_	ignore	13:18
4	someone	wf	NN	someone%1	someone%1:03:00::	auto	19:26
5	(	wf	punc	_	_	ignore	27:28
6	as	wf	IN	as	_	ignore	28:30
7	a	wf	DT	a	_	ignore	31:32
8	guard	wf	NN	guard%1|guard%2	guard%1:18:03::	man	33:38
9	or	wf	CC	or	_	ignore	39:41
10	sentry	wf	NN	sentry%1	sentry%1:18:00::	auto	42:48
11	)	wf	punc	_	_	ignore	48:49
12	stands	wf	VBZ	stand%1|stand%2	_	un	50:56
13	or	wf	CC	or	_	ignore	57:59
14	is	wf	VBZ	i%1|be%2	_	un	60:62
15	assigned	wf	VBN	assign%2|assigned%3	_	un	63:71
16	to	wf	TO	to	_	ignore	72:74
17	stand	wf	VB	stand%1|stand%2	_	un	75:80
18	;	wf	punc	_	_	ignore	80:81

# text = a soldier manned the entrance post
# id = 08624385-n-2
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	soldier	wf	_	soldier%1|soldier%2	_	un	2:9
3	manned	wf	_	man%2|manned%3	_	un	10:16
4	the	wf	_	the	_	ignore	17:20
5	entrance	wf	_	entrance%1|entrance%2	_	un	21:29
6	post	wf	_	post%1|post%2	post%1:15:00::	auto	30:34

# text = a sentry station
# id = 08624385-n-3
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	sentry	wf	_	sentry%1	_	un	2:8
3	station	wf	_	station%1|station%2	station%1:15:00::	auto	9:16

# text = location near or direction toward the right side; i.e. the side to the south when a person or object faces east; 
# id = 08625073-n-1
# type = def
1	location	wf	NN	location%1	location%1:04:01::	man	0:8
2	near	wf	IN	near%2|near%3|near%4	near%3:00:00::	man	9:13
3	or	wf	CC	or	_	ignore	14:16
4	direction	wf	NN	direction%1	_	un	17:26
5	toward	wf	IN	toward	_	ignore	27:33
6	the	wf	DT	the	_	ignore	34:37
7	right	wf	JJ	right%1|right%2|right%3|right%4	_	un	38:43
8	side	wf	NN	side%1|side%2|side%3	_	un	44:48
9	;	wf	punc	_	_	ignore	48:49
10	i.e.	wf	RB	i.e.	i.e.%4:02:00::	auto	50:54
11	the	wf	DT	the	_	ignore	55:58
12	side	wf	NN	side%1|side%2|side%3	_	un	59:63
13	to	wf	TO	to	_	ignore	64:66
14	the	wf	DT	the	_	ignore	67:70
15	south	wf	NN	south%1|south%3|south%4	_	un	71:76
16	when	wf	WRB	when	_	ignore	77:81
17	a	wf	DT	a	_	ignore	82:83
18	person	wf	NN	person%1	person%1:03:00::	man	84:90
19	or	wf	CC	or	_	ignore	91:93
20	object	wf	NN	object%1|object%2	object%1:03:00::	man	94:100
21	faces	wf	VBZ	face%1|face%2	face%2:42:00::	man	101:106
22	east	wf	JJ	east%1|east%3|east%4	east%4:02:00::	man	107:111
23	;	wf	punc	_	_	ignore	111:112

# text = he stood on the right
# id = 08625073-n-2
# type = ex
1	he	wf	_	he	_	ignore	0:2
2	stood	wf	_	stand%2	_	un	3:8
3	on	wf	_	on	_	ignore	9:11
4	the	wf	_	the	_	ignore	12:15
5	right	wf	_	right%1|right%2|right%3|right%4	right%1:15:00::	auto	16:21

# text = a quarter of the circumference of a circle
# id = 08627805-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	quarter	wf	NN	quarter%1|quarter%2	quarter%1:23:01::	man	2:9
3	of	wf	IN	of	_	ignore	10:12
4	the	wf	DT	the	_	ignore	13:16
5	circumference	wf	NN	circumference%1	circumference%1:07:01::	man	17:30
6	of	wf	IN	of	_	ignore	31:33
7	a	wf	DT	a	_	ignore	34:35
8	circle	wf	NN	circle%1|circle%2	circle%1:25:00::	man	36:42

# text = the area enclosed by two perpendicular radii of a circle
# id = 08627554-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	area	wf	NN	area%1	area%1:07:00::	man	4:8
3	enclosed	wf	VBN	enclose%2|enclosed%3	enclose%2:42:00::	man	9:17
4	by	wf	IN	by	_	ignore	18:20
5	two	wf	CD	two	_	ignore	21:24
6	perpendicular	wf	JJ	perpendicular%1|perpendicular%3	perpendicular%3:00:00::	man	25:38
7	radii	wf	NNS	radius%1	radius%1:25:00::	man	39:44
8	of	wf	IN	of	_	ignore	45:47
9	a	wf	DT	a	_	ignore	48:49
10	circle	wf	NN	circle%1|circle%2	circle%1:25:00::	man	50:56

# text = the part of something that is nearest to the normal viewer; 
# id = 08626080-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	part	wf	NN	part%1|part%2|part%4	_	un	4:8
3	of	wf	IN	of	_	ignore	9:11
4	something	wf	PRP	something	_	ignore	12:21
5	that	wf	WDT	that	_	ignore	22:26
6	is	wf	VBZ	i%1|be%2	_	un	27:29
7	nearest	wf	JJS	near%3|near%4|nearest%4	near%3:00:00::	man	30:37
8	to	wf	TO	to	_	ignore	38:40
9	the	wf	DT	the	_	ignore	41:44
10	normal	wf	JJ	normal%1|normal%3	normal%3:00:01::	man	45:51
11	viewer	wf	NN	viewer%1	viewer%1:18:01::	man	52:58
12	;	wf	punc	_	_	ignore	58:59

# text = he walked to the front of the stage
# id = 08626080-n-2
# type = ex
1	he	wf	_	he	_	ignore	0:2
2	walked	wf	_	walk%2	_	un	3:9
3	to	wf	_	to	_	ignore	10:12
4	the	wf	_	the	_	ignore	13:16
5	front	wf	_	front%1|front%2|front%3	front%1:15:02::	auto	17:22
6	of	wf	_	of	_	ignore	23:25
7	the	wf	_	the	_	ignore	26:29
8	stage	wf	_	stage%1|stage%2	_	un	30:35

# text = the district administered by a prefect (as in France or Japan or the Roman Empire)
# id = 08626947-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	district	wf	NN	district%1|district%2	district%1:15:00::	man	4:12
3	administered	wf	VBN	administer%2	_	un	13:25
4	by	wf	IN	by	_	ignore	26:28
5	a	wf	DT	a	_	ignore	29:30
6	prefect	wf	NN	prefect%1	prefect%1:18:00::	auto	31:38
7	(	wf	punc	_	_	ignore	39:40
8	as	wf	RB	as	_	ignore	40:42
9	in	wf	IN	in	_	ignore	43:45
10	France	wf	NNP	France%1	france%1:15:00::	man	46:52
11	or	wf	CC	or	_	ignore	53:55
12	Japan	wf	NNP	Japan%1	japan%1:15:00::	man	56:61
13	or	wf	CC	or	_	ignore	62:64
14	the	wf	DT	the	_	ignore	65:68
15	_	glob|a	_	Roman_Empire%1	roman_empire%1:15:00::	auto	_
16	Roman	cf|a	NNP	Roman%1|Roman%3	_	un	69:74
17	Empire	cf|a	NNP	Empire%1	_	un	75:81
18	)	wf	punc	_	_	ignore	81:82

# text = location near or direction toward the left side; i.e. the side to the north when a person or object faces east; 
# id = 08625462-n-1
# type = def
1	location	wf	NN	location%1	location%1:03:00::	man	0:8
2	near	wf	IN	near%2|near%3|near%4	near%3:00:00::	man	9:13
3	or	wf	CC	or	_	ignore	14:16
4	direction	wf	NN	direction%1	_	un	17:26
5	toward	wf	IN	toward	_	ignore	27:33
6	the	wf	DT	the	_	ignore	34:37
7	left	wf	JJ	left%1|leave%2|left%3|left%4	_	un	38:42
8	side	wf	NN	side%1|side%2|side%3	_	un	43:47
9	;	wf	punc	_	_	ignore	47:48
10	i.e.	wf	RB	i.e.	i.e.%4:02:00::	auto	49:53
11	the	wf	DT	the	_	ignore	54:57
12	side	wf	NN	side%1|side%2|side%3	_	un	58:62
13	to	wf	TO	to	_	ignore	63:65
14	the	wf	DT	the	_	ignore	66:69
15	north	wf	NN	north%1|north%3|north%4	north%1:24:00::	man	70:75
16	when	wf	WRB	when	_	ignore	76:80
17	a	wf	DT	a	_	ignore	81:82
18	person	wf	NN	person%1	person%1:03:00::	man	83:89
19	or	wf	CC	or	_	ignore	90:92
20	object	wf	NN	object%1|object%2	object%1:03:00::	man	93:99
21	faces	wf	VBZ	face%1|face%2	face%2:42:00::	man	100:105
22	east	wf	JJ	east%1|east%3|east%4	east%4:02:00::	man	106:110
23	;	wf	punc	_	_	ignore	110:111

# text = she stood on the left
# id = 08625462-n-2
# type = ex
1	she	wf	_	she	_	ignore	0:3
2	stood	wf	_	stand%2	_	un	4:9
3	on	wf	_	on	_	ignore	10:12
4	the	wf	_	the	_	ignore	13:16
5	left	wf	_	left%1|leave%2|left%3|left%4	left%1:15:00::	auto	17:21

# text = a planned urban community created in a rural or undeveloped area and designed to be self-sufficient with its own housing and education and commerce and recreation
# id = 08626522-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	planned	wf	JJ	plan%2|planned%3	planned%3:00:00::	man	2:9
3	urban	wf	JJ	urban%3	urban%3:00:00::	man	10:15
4	community	wf	NN	community%1	community%1:15:00::	man	16:25
5	created	wf	VBN	create%2	create%2:36:02::	man	26:33
6	in	wf	IN	in	_	ignore	34:36
7	a	wf	DT	a	_	ignore	37:38
8	_	glob|a	_	rural_area%1	rural_area%1:15:00::	man	_
9	rural	cf|a	JJ	rural%3	_	un	39:44
10	or	wf	CC	or	_	ignore	45:47
11	undeveloped	wf	JJ	undeveloped%3	undeveloped%3:00:04::	man	48:59
12	area	cf|a	NN	area%1	area%1:15:01::	man	60:64
13	and	wf	CC	and	_	ignore	65:68
14	designed	wf	VBN	design%2|designed%3	design%2:31:00::	man	69:77
15	to	wf	TO	to	_	ignore	78:80
16	be	wf	VB	be%2	_	un	81:83
17	self-sufficient	wf	JJ	self-sufficient%3	self-sufficient%5:00:00:independent:00	auto	84:99
18	with	wf	IN	with	_	ignore	100:104
19	its	wf	PRP$	its	_	ignore	105:108
20	own	wf	JJ	own%2|own%3	_	un	109:112
21	housing	wf	NN	housing%1|house%2	housing%1:06:00::	man	113:120
22	and	wf	CC	and	_	ignore	121:124
23	education	wf	NN	education%1	education%1:04:00::	man	125:134
24	and	wf	CC	and	_	ignore	135:138
25	commerce	wf	NN	commerce%1	commerce%1:04:00::	man	139:147
26	and	wf	CC	and	_	ignore	148:151
27	recreation	wf	NN	recreation%1	recreation%1:04:00::|recreation%1:04:01::	man	152:162

# text = any of the four areas into which a plane is divided by two orthogonal coordinate axes
# id = 08627665-n-1
# type = def
1	any	wf	DT	any	_	ignore	0:3
2	of	wf	IN	of	_	ignore	4:6
3	the	wf	DT	the	_	ignore	7:10
4	four	wf	CD	four	_	ignore	11:15
5	areas	wf	NNS	area%1	area%1:07:00::	man	16:21
6	into	wf	IN	into	_	ignore	22:26
7	which	wf	WDT	which	_	ignore	27:32
8	a	wf	DT	a	_	ignore	33:34
9	plane	wf	NN	plane%1|plane%2|plane%3	plane%1:25:00::	man	35:40
10	is	wf	VBZ	i%1|be%2	_	un	41:43
11	divided	wf	VBN	divide%2|divided%3	divide%2:41:00::	man	44:51
12	by	wf	IN	by	_	ignore	52:54
13	two	wf	CD	two	_	ignore	55:58
14	orthogonal	wf	JJ	orthogonal%3	orthogonal%5:00:00:perpendicular:00	man	59:69
15	_	glob|a	_	coordinate_axis%1	coordinate_axis%1:09:00::	man	_
16	coordinate	cf|a	JJ	coordinate%1|coordinate%2|coordinate%3	_	un	70:80
17	axes	cf|a	NNS	ax%1|axe%1|axis%1|ax%2|axe%2	_	un	81:85

# text = the part of something that is furthest from the normal viewer; 
# id = 08625846-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	part	wf	NN	part%1|part%2|part%4	_	un	4:8
3	of	wf	IN	of	_	ignore	9:11
4	something	wf	PRP	something	_	ignore	12:21
5	that	wf	WDT	that	_	ignore	22:26
6	is	wf	VBZ	i%1|be%2	_	un	27:29
7	furthest	wf	JJS	far%3|furthest%3|far%4|furthest%4	furthest%5:00:00:far:00	man	30:38
8	from	wf	IN	from	_	ignore	39:43
9	the	wf	DT	the	_	ignore	44:47
10	normal	wf	JJ	normal%1|normal%3	normal%3:00:01::	man	48:54
11	viewer	wf	NN	viewer%1	viewer%1:18:01::	man	55:61
12	;	wf	punc	_	_	ignore	61:62

# text = he stood at the back of the stage
# id = 08625846-n-2
# type = ex
1	he	wf	_	he	_	ignore	0:2
2	stood	wf	_	stand%2	_	un	3:8
3	at	wf	_	at	_	ignore	9:11
4	the	wf	_	the	_	ignore	12:15
5	back	wf	_	back%1|back%2|back%3|back%4	back%1:15:02::	auto	16:20
6	of	wf	_	of	_	ignore	21:23
7	the	wf	_	the	_	ignore	24:27
8	stage	wf	_	stage%1|stage%2	_	un	28:33

# text = it was hidden in the rear of the store
# id = 08625846-n-3
# type = ex
1	it	wf	_	it	_	ignore	0:2
2	was	wf	_	be%2	_	un	3:6
3	hidden	wf	_	hide%2|hidden%3	_	un	7:13
4	in	wf	_	in	_	ignore	14:16
5	the	wf	_	the	_	ignore	17:20
6	rear	wf	_	rear%1|rear%2|rear%3	rear%1:15:01::	auto	21:25
7	of	wf	_	of	_	ignore	26:28
8	the	wf	_	the	_	ignore	29:32
9	store	wf	_	store%1|store%2	_	un	33:38

# text = the ancient quarter of many cities in northern Africa
# id = 08628308-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	ancient	wf	JJ	ancient%1|ancient%3	ancient%5:00:00:past:00	man	4:11
3	quarter	wf	NN	quarter%1|quarter%2	quarter%1:15:00::	man	12:19
4	of	wf	IN	of	_	ignore	20:22
5	many	wf	DT	many	_	ignore	23:27
6	cities	wf	NNS	city%1	city%1:15:00::	man	28:34
7	in	wf	IN	in	_	ignore	35:37
8	northern	wf	JJ	northern%3	_	un	38:46
9	Africa	wf	NNP	Africa%1	africa%1:17:00::	auto	47:53

# text = a district of a city having some distinguishing character; 
# id = 08627919-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	district	wf	NN	district%1|district%2	district%1:15:00::	man	2:10
3	of	wf	IN	of	_	ignore	11:13
4	a	wf	DT	a	_	ignore	14:15
5	city	wf	NN	city%1	city%1:15:00::	man	16:20
6	having	wf	VBG	have%2	_	un	21:27
7	some	wf	DT	some	_	ignore	28:32
8	distinguishing	wf	VBG	distinguish%2	distinguish%2:31:02::	man	33:47
9	character	wf	NN	character%1|character%2	_	un	48:57
10	;	wf	punc	_	_	ignore	57:58

# text = the Latin Quarter
# id = 08627919-n-2
# type = ex
1	the	wf	_	the	_	ignore	0:3
2	Latin	wf	_	Latin%1|Latin%3	_	un	4:9
3	Quarter	wf	_	Quarter	_	un	10:17

# text = land and the buildings on it; 
# id = 08627161-n-1
# type = def
1	land	wf	NN	land%1|land%2	_	un	0:4
2	and	wf	CC	and	_	ignore	5:8
3	the	wf	DT	the	_	ignore	9:12
4	buildings	wf	NNS	building%1	building%1:06:00::	man	13:22
5	on	wf	IN	on	_	ignore	23:25
6	it	wf	PRP	it	_	ignore	26:28
