# text = not physically disturbed or set in motion
# id = 00088658-a-1
# type = def
1	not	wf	RB	not%4	not%4:02:00::	auto	0:3
2	physically	wf	RB	physically%4	physically%4:02:00::	auto	4:14
3	disturbed	wf	VBN	disturb%2|disturbed%3	disturb%2:35:01::	man	15:24
4	or	wf	CC	or	_	ignore	25:27
5	_	glob|a	_	set_in_motion%2	set_in_motion%2:35:05::	man	_
6	set	cf|a	VBN	set%1|set%2|set%3	_	un	28:31
7	in	cf|a	IN	in	_	ignore	32:34
8	motion	cf|a	NN	motion%1|motion%2	_	un	35:41

# text = unduly enthusiastic
# id = 00886980-s-1
# type = def
1	unduly	wf	RB	unduly%4	unduly%4:02:00::	auto	0:6
2	enthusiastic	wf	JJ	enthusiastic%3	enthusiastic%3:00:00::	auto	7:19

# text = reduced in efficacy or vitality or intensity; 
# id = 00883345-s-1
# type = def
1	reduced	wf	VBN	reduce%2|reduced%3	_	un	0:7
2	in	wf	IN	in	_	ignore	8:10
3	efficacy	wf	NN	efficacy%1	efficacy%1:07:00::	auto	11:19
4	or	wf	CC	or	_	ignore	20:22
5	vitality	wf	NN	vitality%1	vitality%1:26:00::	man	23:31
6	or	wf	CC	or	_	ignore	32:34
7	intensity	wf	NN	intensity%1	intensity%1:07:03::	man	35:44
8	;	wf	punc	_	_	ignore	44:45

# text = our shriveled receipts during the storm
# id = 00883345-s-2
# type = ex
1	our	wf	_	our	_	ignore	0:3
2	shriveled	wf	_	shrivel%2|shriveled%3	shriveled%5:00:00:decreased:00	auto	4:13
3	receipts	wf	_	receipt%1|receipts%1|receipt%2	_	un	14:22
4	during	wf	_	during	_	ignore	23:29
5	the	wf	_	the	_	ignore	30:33
6	storm	wf	_	storm%1|storm%2	_	un	34:39

# text = as the project wore on she found her enthusiasm shriveled
# id = 00883345-s-3
# type = ex
1	as	wf	_	as	_	ignore	0:2
2	the	wf	_	the	_	ignore	3:6
3	project	wf	_	project%1|project%2	_	un	7:14
4	wore	wf	_	wear%2	_	un	15:19
5	on	wf	_	on	_	ignore	20:22
6	she	wf	_	she	_	ignore	23:26
