# text = the style in which newspapers are written
# id = 07071250-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	style	wf	NN	style%1|style%2	style%1:10:00::	man	4:9
3	in	wf	IN	in	_	ignore	10:12
4	which	wf	WDT	which	_	ignore	13:18
5	newspapers	wf	NNS	newspaper%1	newspaper%1:10:00::	man	19:29
6	are	wf	VBP	are%1|be%2	_	un	30:33
7	written	wf	VBN	write%2|written%3	_	un	34:41

# text = incomprehensible or pompous jargon of specialists
# id = 07070321-n-1
# type = def
1	incomprehensible	wf	JJ	incomprehensible%3	incomprehensible%3:00:00::	man	0:16
2	or	wf	CC	or	_	ignore	17:19
3	pompous	wf	JJ	pompous%3	pompous%5:00:00:pretentious:00	man	20:27
4	jargon	wf	NN	jargon%1	jargon%1:10:01::	man	28:34
5	of	wf	IN	of	_	ignore	35:37
6	specialists	wf	NNS	specialist%1	specialist%1:18:00::	man	38:49

# text = a way of expressing something (in language or art or music etc.) that is characteristic of a particular person or group of people or period; 
# id = 07066659-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	way	wf	NN	way%1|way%4	way%1:07:01::	man	2:5
3	of	wf	IN	of	_	ignore	6:8
4	expressing	wf	VBG	express%2	_	un	9:19
5	something	wf	PRP	something	_	ignore	20:29
6	(	wf	punc	_	_	ignore	30:31
7	in	wf	IN	in	_	ignore	31:33
8	language	wf	NN	language%1	language%1:10:01::	man	34:42
9	or	wf	CC	or	_	ignore	43:45
10	art	wf	NN	art%1	art%1:06:00::	man	46:49
11	or	wf	CC	or	_	ignore	50:52
12	music	wf	NN	music%1	music%1:10:00::	man	53:58
13	etc.	wf	RB	etc.	etc.%4:02:00::	auto	59:63
14	)	wf	punc	_	_	ignore	63:64
15	that	wf	WDT	that	_	ignore	65:69
16	is	wf	VBZ	i%1|be%2	_	un	70:72
17	characteristic	wf	JJ	characteristic%1|characteristic%3	characteristic%3:00:00::	man	73:87
18	of	wf	IN	of	_	ignore	88:90
19	a	wf	DT	a	_	ignore	91:92
20	particular	wf	JJ	particular%1|particular%3	_	un	93:103
21	person	wf	NN	person%1	person%1:03:00::	man	104:110
22	or	wf	CC	or	_	ignore	111:113
23	group	wf	NN	group%1|group%2	group%1:03:00::	man	114:119
24	of	wf	IN	of	_	ignore	120:122
25	people	wf	NNS	people%1|people%2	_	un	123:129
26	or	wf	CC	or	_	ignore	130:132
27	period	wf	NN	period%1	_	un	133:139
28	;	wf	punc	_	_	ignore	139:140

# text = all the reporters were expected to adopt the style of the newspaper
# id = 07066659-n-2
# type = ex
1	all	wf	_	all%3|all%4	_	un	0:3
2	the	wf	_	the	_	ignore	4:7
3	reporters	wf	_	reporter%1	_	un	8:17
4	were	wf	_	be%2	_	un	18:22
5	expected	wf	_	expect%2|expected%3	_	un	23:31
6	to	wf	_	to	_	ignore	32:34
7	adopt	wf	_	adopt%2	_	un	35:40
8	the	wf	_	the	_	ignore	41:44
9	style	wf	_	style%1|style%2	style%1:10:00::	auto	45:50
10	of	wf	_	of	_	ignore	51:53
11	the	wf	_	the	_	ignore	54:57
12	newspaper	wf	_	newspaper%1	_	un	58:67

# text = the style of expressing yourself; 
# id = 07069948-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	style	wf	NN	style%1|style%2	style%1:10:00::	man	4:9
3	of	wf	IN	of	_	ignore	10:12
4	expressing	wf	VBG	express%2	_	un	13:23
5	yourself	wf	PRP	yourself	_	ignore	24:32
6	;	wf	punc	_	_	ignore	32:33

# text = he suggested a better formulation
# id = 07069948-n-2
# type = ex
1	he	wf	_	he	_	ignore	0:2
2	suggested	wf	_	suggest%2	_	un	3:12
3	a	wf	_	a	_	ignore	13:14
4	better	wf	_	better%1|better%2|better%3|good%3|well%3|better%4|well%4	_	un	15:21
5	formulation	wf	_	formulation%1	formulation%1:10:00::	auto	22:33

# text = his manner of expression showed how much he cared
# id = 07069948-n-3
# type = ex
1	his	wf	_	his	_	ignore	0:3
2	manner	wf	_	manner%1	_	un	4:10
3	of	wf	_	of	_	ignore	11:13
4	expression	wf	_	expression%1	expression%1:10:01::	auto	14:24
5	showed	wf	_	shew%2|show%2	_	un	25:31
6	how	wf	_	how	_	ignore	32:35
7	much	wf	_	much%1|much%3|much%4	_	un	36:40
8	he	wf	_	he	_	ignore	41:43
9	cared	wf	_	care%2	_	un	44:49

# text = an expressive style of music
# id = 07071942-n-1
# type = def
1	an	wf	DT	an	_	ignore	0:2
2	_	glob|a	_	expressive_style%1	expressive_style%1:10:00::	auto	_
3	expressive	cf|a	JJ	expressive%3	_	un	3:13
4	style	cf|a	NN	style%1|style%2	_	un	14:19
5	of	wf	IN	of	_	ignore	20:22
6	music	wf	NN	music%1	music%1:10:00::	man	23:28

# text = high-flown style; excessive use of verbal ornamentation; 
# id = 07070429-n-1
# type = def
1	high-flown	wf	JJ	high-flown%3	_	un	0:10
2	style	wf	NN	style%1|style%2	style%1:10:00::	man	11:16
3	;	wf	punc	_	_	ignore	16:17
4	excessive	wf	JJ	excessive%3	excessive%5:00:00:unrestrained:00	man	18:27
5	use	wf	NN	use%1|use%2	_	un	28:31
6	of	wf	IN	of	_	ignore	32:34
7	verbal	wf	JJ	verbal%3	verbal%5:00:00:communicative:00|verbal%3:01:01::	man	35:41
