# text = a form of behavior therapy in which a survivor confronts feelings or phobias or anxieties about a traumatic event and relives it in the therapy situation
# id = 00702202-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	form	wf	NN	form%1|form%2	form%1:09:01::	man	2:6
3	of	wf	IN	of	_	ignore	7:9
4	_	glob|a	_	behavior_therapy%1	behavior_therapy%1:04:00::	auto	_
5	behavior	cf|a	NN	behavior%1	_	un	10:18
6	therapy	cf|a	NN	therapy%1	_	un	19:26
7	in	wf	IN	in	_	ignore	27:29
8	which	wf	WDT	which	_	ignore	30:35
9	a	wf	DT	a	_	ignore	36:37
10	survivor	wf	NN	survivor%1	survivor%1:18:03::	man	38:46
11	confronts	wf	VB	confront%2	confront%2:32:00::	man	47:56
12	feelings	wf	NNS	feeling%1|feelings%1	_	un	57:65
13	or	wf	CC	or	_	ignore	66:68
14	phobias	wf	NN	phobia%1	phobia%1:26:00::	auto	69:76
15	or	wf	CC	or	_	ignore	77:79
16	anxieties	wf	NN	anxiety%1	_	un	80:89
17	about	wf	IN	about%3|about%4	_	un	90:95
18	a	wf	DT	a	_	ignore	96:97
19	traumatic	wf	JJ	traumatic%3	traumatic%5:00:00:painful:00	man	98:107
20	event	wf	NN	event%1	event%1:03:00::	man	108:113
21	and	wf	CC	and	_	ignore	114:117
22	relives	wf	VB	relive%2	relive%2:31:00::	man	118:125
23	it	wf	PRP	it	_	ignore	126:128
24	in	wf	IN	in	_	ignore	129:131
25	the	wf	DT	the	_	ignore	132:135
26	therapy	wf	NN	therapy%1	therapy%1:04:00::	auto	136:143
27	situation	wf	NN	situation%1	situation%1:26:01::	man	144:153

# text = the act of deviating from a vertical position
# id = 00070363-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	act	wf	NN	act%1|act%2	_	un	4:7
3	of	wf	IN	of	_	ignore	8:10
4	deviating	wf	VBG	deviate%2	deviate%2:38:00::	man	11:20
5	from	wf	IN	from	_	ignore	21:25
6	a	wf	DT	a	_	ignore	26:27
7	vertical	wf	JJ	vertical%1|vertical%3	_	un	28:36
8	position	wf	NN	position%1|position%2	position%1:07:01::	man	37:45

# text = a technique used in behavior therapy; client is flooded with experiences of a particular kind until becoming either averse to them or numbed to them
# id = 00702418-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	technique	wf	NN	technique%1	technique%1:09:00::	man	2:11
3	used	wf	VBN	use%2|used%3	_	un	12:16
4	in	wf	IN	in	_	ignore	17:19
5	_	glob|a	_	behavior_therapy%1	behavior_therapy%1:04:00::	auto	_
6	behavior	cf|a	NN	behavior%1	_	un	20:28
7	therapy	cf|a	NN	therapy%1	_	un	29:36
8	;	wf	punc	_	_	ignore	36:37
9	client	wf	NN	client%1	client%1:18:01::	man	38:44
10	is	wf	VBZ	i%1|be%2	_	un	45:47
11	flooded	wf	VBN	flood%2|flooded%3	flood%2:40:00::	man	48:55
12	with	wf	IN	with	_	ignore	56:60
13	experiences	wf	NNS	experience%1|experience%2	_	un	61:72
14	of	wf	IN	of	_	ignore	73:75
15	a	wf	DT	a	_	ignore	76:77
16	particular	wf	JJ	particular%1|particular%3	_	un	78:88
17	kind	wf	NN	kind%1|kind%3	kind%1:09:00::	man	89:93
18	until	wf	IN	until	_	ignore	94:99
19	becoming	wf	VBG	become%2|becoming%3	_	un	100:108
20	either	wf	CC	either	_	ignore	109:115
21	averse	wf	JJ	averse%3	averse%5:00:00:disinclined:00	auto	116:122
22	to	wf	TO	to	_	ignore	123:125
23	them	wf	PRP	them	_	ignore	126:130
24	or	wf	CC	or	_	ignore	131:133
25	numbed	wf	VB	numb%2	numb%2:39:00::	man	134:140
26	to	wf	TO	to	_	ignore	141:143
27	them	wf	PRP	them	_	ignore	144:148

# text = form of psychotherapy for children that uses play situations for diagnosis or treatment
# id = 00704159-n-1
# type = def
1	form	wf	NN	form%1|form%2	form%1:09:01::	man	0:4
2	of	wf	IN	of	_	ignore	5:7
3	psychotherapy	wf	NN	psychotherapy%1	psychotherapy%1:04:00::	man	8:21
4	for	wf	IN	for	_	ignore	22:25
5	children	wf	NNS	child%1	child%1:18:00::	man	26:34
6	that	wf	WDT	that	_	ignore	35:39
7	uses	wf	VBZ	use%1|use%2	_	un	40:44
8	play	wf	NN	play%1|play%2	_	un	45:49
9	situations	wf	NNS	situation%1	situation%1:26:01::	man	50:60
10	for	wf	IN	for	_	ignore	61:64
11	diagnosis	wf	NN	diagnosis%1	diagnosis%1:04:00::	auto	65:74
12	or	wf	CC	or	_	ignore	75:77
13	treatment	wf	NN	treatment%1	treatment%1:04:00::	man	78:87

# text = the therapeutic use of X rays
# id = 00706133-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	therapeutic	wf	JJ	therapeutic%1|therapeutic%3	therapeutic%3:01:00::	man	4:15
3	use	wf	NN	use%1|use%2	_	un	16:19
4	of	wf	IN	of	_	ignore	20:22
5	_	glob|a	_	X-ray%1	_	un	_
6	X	cf|a	NNP	X%1	_	un	23:24
