# text = a personified abstraction that teaches; 
# id = 05854812-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	personified	wf	VBN	personify%2	personify%2:42:01::	man	2:13
3	abstraction	wf	NN	abstraction%1	abstraction%1:09:00::	man	14:25
4	that	wf	WDT	that	_	ignore	26:30
5	teaches	wf	VBZ	teach%2	teach%2:30:00::|teach%2:32:00::	man	31:38
6	;	wf	punc	_	_	ignore	38:39

# text = books were his teachers
# id = 05854812-n-2
# type = ex
1	books	wf	_	book%1|book%2	_	un	0:5
2	were	wf	_	be%2	_	un	6:10
3	his	wf	_	his	_	ignore	11:14
4	teachers	wf	_	teacher%1	teacher%1:09:00::	auto	15:23

# text = experience is a demanding teacher
# id = 05854812-n-3
# type = ex
1	experience	wf	_	experience%1|experience%2	_	un	0:10
2	is	wf	_	i%1|be%2	_	un	11:13
3	a	wf	_	a	_	ignore	14:15
4	demanding	wf	_	demand%2|demanding%3	_	un	16:25
5	teacher	wf	_	teacher%1	teacher%1:09:00::	auto	26:33

# text = a discrete amount of something that is analogous to the quantities in quantum theory
# id = 05855748-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	discrete	wf	JJ	discrete%3	discrete%5:00:00:separate:00	auto	2:10
3	amount	wf	NN	amount%1|amount%2	_	un	11:17
4	of	wf	IN	of	_	ignore	18:20
5	something	wf	PRP	something	_	ignore	21:30
6	that	wf	WDT	that	_	ignore	31:35
7	is	wf	VBZ	i%1|be%2	_	un	36:38
8	analogous	wf	JJ	analogous%3	analogous%5:00:00:similar:00	man	39:48
9	to	wf	TO	to	_	ignore	49:51
10	the	wf	DT	the	_	ignore	52:55
11	quantities	wf	NNS	quantity%1	_	un	56:66
12	in	wf	IN	in	_	ignore	67:69
13	_	glob|a	_	quantum_theory%1	quantum_theory%1:09:00::	auto	_
14	quantum	cf|a	NN	quantum%1	_	un	70:77
15	theory	cf|a	NN	theory%1	_	un	78:84

# text = the concept that something has a magnitude and can be represented in mathematical expressions by a constant or a variable
# id = 05855125-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	concept	wf	NN	concept%1	concept%1:09:00::	auto	4:11
3	that	wf	WDT	that	_	ignore	12:16
4	something	wf	PRP	something	_	ignore	17:26
5	has	wf	VBZ	have%2	_	un	27:30
6	a	wf	DT	a	_	ignore	31:32
7	magnitude	wf	NN	magnitude%1	magnitude%1:07:00::	man	33:42
8	and	wf	CC	and	_	ignore	43:46
9	can	wf	MD	can%1|can%2	_	un	47:50
10	be	wf	VB	be%2	_	un	51:53
11	represented	wf	VBN	represent%2|represented%3	represent%2:32:00::	man	54:65
12	in	wf	IN	in	_	ignore	66:68
13	mathematical	wf	JJ	mathematical%3	mathematical%3:01:00::	man	69:81
14	expressions	wf	NNS	expression%1	expression%1:10:03::	man	82:93
15	by	wf	IN	by	_	ignore	94:96
16	a	wf	DT	a	_	ignore	97:98
17	constant	wf	NN	constant%1|constant%3	_	un	99:107
18	or	wf	CC	or	_	ignore	108:110
19	a	wf	DT	a	_	ignore	111:112
20	variable	wf	NN	variable%1|variable%3	variable%1:09:00::	man	113:121

# text = a value on some scale of measurement
# id = 05856867-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	value	wf	NN	value%1|value%2	_	un	2:7
3	on	wf	IN	on	_	ignore	8:10
4	some	wf	DT	some	_	ignore	11:15
5	_	glob|a	_	scale_of_measurement%1	scale_of_measurement%1:24:00::	auto	_
6	scale	cf|a	NN	scale%1|scale%2	_	un	16:21
7	of	cf|a	IN	of	_	ignore	22:24
8	measurement	cf|a	NN	measurement%1	_	un	25:36

# text = an aspect of something (as contrasted with some other implied aspect); 
# id = 05852553-n-1
# type = def
1	an	wf	DT	an	_	ignore	0:2
2	aspect	wf	NN	aspect%1	aspect%1:09:00::	man	3:9
3	of	wf	IN	of	_	ignore	10:12
4	something	wf	PRP	something	_	ignore	13:22
5	(	wf	punc	_	_	ignore	23:24
6	as	wf	IN	as	_	ignore	24:26
7	contrasted	wf	VBN	contrast%2	contrast%2:31:00::	man	27:37
8	with	wf	IN	with	_	ignore	38:42
9	_	glob|a	_	some_other%3	some_other%5:00:00:other:00	auto	_
10	some	cf|a	DT	some	_	ignore	43:47
11	other	cf|a	JJ	other%3	_	un	48:53
12	implied	wf	VBN	imply%2	_	un	54:61
13	aspect	wf	NN	aspect%1	aspect%1:09:00::	man	62:68
14	)	wf	punc	_	_	ignore	68:69
15	;	wf	punc	_	_	ignore	69:70

# text = he was on the heavy side
# id = 05852553-n-2
# type = ex
1	he	wf	_	he	_	ignore	0:2
2	was	wf	_	be%2	_	un	3:6
3	on	wf	_	on	_	ignore	7:9
4	the	wf	_	the	_	ignore	10:13
5	heavy	wf	_	heavy%1|heavy%3|heavy%4	_	un	14:19
6	side	wf	_	side%1|side%2|side%3	side%1:09:00::	auto	20:24

# text = he is on the purchasing side of the business
# id = 05852553-n-3
# type = ex
1	he	wf	_	he	_	ignore	0:2
2	is	wf	_	i%1|be%2	_	un	3:5
3	on	wf	_	on	_	ignore	6:8
4	the	wf	_	the	_	ignore	9:12
5	purchasing	wf	_	purchasing%1|purchase%2	_	un	13:23
6	side	wf	_	side%1|side%2|side%3	side%1:09:00::	auto	24:28
7	of	wf	_	of	_	ignore	29:31
8	the	wf	_	the	_	ignore	32:35
9	business	wf	_	business%1	_	un	36:44

# text = it brought out his better side
# id = 05852553-n-4
# type = ex
1	it	wf	_	it	_	ignore	0:2
2	brought	wf	_	bring%2	_	un	3:10
3	out	wf	_	out%1|out%2|out%3|out%4	_	un	11:14
4	his	wf	_	his	_	ignore	15:18
5	better	wf	_	better%1|better%2|better%3|good%3|well%3|better%4|well%4	_	un	19:25
6	side	wf	_	side%1|side%2|side%3	side%1:09:00::	auto	26:30

# text = the smallest discrete quantity of some physical property that a system can possess (according to quantum theory)
# id = 05855517-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	smallest	wf	JJS	small%3|small%4	small%3:00:00::	man	4:12
3	discrete	wf	JJ	discrete%3	discrete%5:00:00:separate:00	auto	13:21
4	quantity	wf	NN	quantity%1	_	un	22:30
5	of	wf	IN	of	_	ignore	31:33
6	some	wf	DT	some	_	ignore	34:38
7	_	glob|a	_	physical_property%1	physical_property%1:07:00::	auto	_
8	physical	cf|a	JJ	physical%3	_	un	39:47
9	property	cf|a	NN	property%1	_	un	48:56
10	that	wf	IN	that	_	ignore	57:61
11	a	wf	DT	a	_	ignore	62:63
12	system	wf	NN	system%1	_	un	64:70
13	can	wf	MD	can%1|can%2	_	un	71:74
14	possess	wf	VB	possess%2	possess%2:42:00::	man	75:82
15	(	wf	punc	_	_	ignore	83:84
16	according	wf	RB	accord%2|according%3	_	ignore	84:93
17	to	wf	TO	to	_	ignore	94:96
18	_	glob|b	_	quantum_theory%1	quantum_theory%1:09:00::	auto	_
19	quantum	cf|b	NN	quantum%1	_	un	97:104
20	theory	cf|b	NN	theory%1	_	un	105:111
21	)	wf	punc	_	_	ignore	111:112

# text = the point on a scale from which positive or negative numerical quantities can be measured
# id = 05856217-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	point	wf	NN	point%1|point%2	_	un	4:9
3	on	wf	IN	on	_	ignore	10:12
4	a	wf	DT	a	_	ignore	13:14
5	scale	wf	NN	scale%1|scale%2	_	un	15:20
6	from	wf	IN	from	_	ignore	21:25
7	which	wf	WDT	which	_	ignore	26:31
8	positive	wf	JJ	positive%1|positive%3	_	un	32:40
9	or	wf	CC	or	_	ignore	41:43
10	negative	wf	JJ	negative%1|negative%2|negative%3	_	un	44:52
11	_	glob|a	_	numerical_quantity%1	numerical_quantity%1:09:00::	auto	_
12	numerical	cf|a	JJ	numerical%3	_	un	53:62
13	quantities	cf|a	NNS	quantity%1	_	un	63:73
14	can	wf	MD	can%1|can%2	_	un	74:77
15	be	wf	VB	be%2	_	un	78:80
16	measured	wf	VBN	measure%2|measured%3	_	un	81:89

# text = an outstanding feature; something in which something or someone excels; 
# id = 05851744-n-1
# type = def
1	an	wf	DT	an	_	ignore	0:2
2	outstanding	wf	JJ	outstanding%3	outstanding%5:00:00:conspicuous:00	man	3:14
3	feature	wf	NN	feature%1|feature%2	feature%1:09:00::	man	15:22
4	;	wf	punc	_	_	ignore	22:23
5	something	wf	PRP	something	_	ignore	24:33
6	in	wf	IN	in	_	ignore	34:36
7	which	wf	WDT	which	_	ignore	37:42
8	something	wf	PRP	something	_	ignore	43:52
9	or	wf	CC	or	_	ignore	53:55
10	someone	wf	NN	someone%1	someone%1:03:00::	auto	56:63
11	excels	wf	VBZ	excel%2	excel%2:42:00::	auto	64:70
12	;	wf	punc	_	_	ignore	70:71

# text = a center of manufacturing excellence
# id = 05851744-n-2
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	center	wf	_	center%1|center%2|center%3	_	un	2:8
3	of	wf	_	of	_	ignore	9:11
4	manufacturing	wf	_	manufacturing%1|manufacture%2	_	un	12:25
5	excellence	wf	_	excellence%1	excellence%1:09:00::	auto	26:36

# text = the use of herbs is one of the excellencies of French cuisine
# id = 05851744-n-3
# type = ex
1	the	wf	_	the	_	ignore	0:3
2	use	wf	_	use%1|use%2	_	un	4:7
3	of	wf	_	of	_	ignore	8:10
4	herbs	wf	_	herb%1	_	un	11:16
