# text = a justly deserved penalty
# id = 13300828-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	justly	wf	RB	justly%4	justly%4:02:00::	man	2:8
3	deserved	wf	JJ	deserve%2|deserved%3	_	un	9:17
4	penalty	wf	NN	penalty%1	penalty%1:21:00::	man	18:25

# text = repayment of the principal amount of a debt or security at or before maturity (as when a corporation repurchases its own stock)
# id = 13299804-n-1
# type = def
1	repayment	wf	NN	repayment%1	repayment%1:21:00::	man	0:9
2	of	wf	IN	of	_	ignore	10:12
3	the	wf	DT	the	_	ignore	13:16
4	principal	wf	JJ	principal%1|principal%3	principal%5:00:00:important:00	man	17:26
5	amount	wf	NN	amount%1|amount%2	_	un	27:33
6	of	wf	IN	of	_	ignore	34:36
7	a	wf	DT	a	_	ignore	37:38
8	debt	wf	NN	debt%1	debt%1:21:00::	man	39:43
9	or	wf	CC	or	_	ignore	44:46
10	security	wf	NN	security%1	security%1:10:00::	man	47:55
11	at	wf	IN	at	_	ignore	56:58
12	or	wf	CC	or	_	ignore	59:61
13	before	wf	IN	before%4	_	un	62:68
14	maturity	wf	NN	maturity%1	maturity%1:28:01::	man	69:77
15	(	wf	punc	_	_	ignore	78:79
16	as	wf	RB	as	_	ignore	79:81
17	when	wf	WRB	when	_	ignore	82:86
18	a	wf	DT	a	_	ignore	87:88
19	corporation	wf	NN	corporation%1	corporation%1:14:00::	man	89:100
20	repurchases	wf	VB	repurchase%1|repurchase%2	repurchase%2:40:00::	man	101:112
21	its	wf	PRP$	its	_	ignore	113:116
22	own	wf	JJ	own%2|own%3	_	un	117:120
23	stock	wf	NN	stock%1|stock%2|stock%3	_	un	121:126
24	)	wf	punc	_	_	ignore	126:127

# text = money extracted as a penalty
# id = 13301328-n-1
# type = def
1	money	wf	NN	money%1	money%1:21:00::	man	0:5
2	extracted	wf	VBN	extract%2	extract%2:40:00::	man	6:15
3	as	wf	IN	as	_	ignore	16:18
4	a	wf	DT	a	_	ignore	19:20
5	penalty	wf	NN	penalty%1	penalty%1:21:00::	man	21:28

# text = an inadequate payment; 
# id = 13300711-n-1
# type = def
1	an	wf	DT	an	_	ignore	0:2
2	inadequate	wf	JJ	inadequate%3	inadequate%5:00:00:insufficient:00	man	3:13
3	payment	wf	NN	payment%1	_	un	14:21
4	;	wf	punc	_	_	ignore	21:22

# text = they work all day for a mere pittance
# id = 13300711-n-2
# type = ex
1	they	wf	_	they	_	ignore	0:4
2	work	wf	_	work%1|work%2	_	un	5:9
3	all	wf	_	all%3|all%4	_	un	10:13
4	day	wf	_	day%1	_	un	14:17
5	for	wf	_	for	_	ignore	18:21
6	a	wf	_	a	_	ignore	22:23
7	mere	wf	_	mere%1|mere%3	_	un	24:28
8	pittance	wf	_	pittance%1	pittance%1:21:00::	auto	29:37

# text = payment for insurance
# id = 13301620-n-1
# type = def
1	payment	wf	NN	payment%1	_	un	0:7
2	for	wf	IN	for	_	ignore	8:11
3	insurance	wf	NN	insurance%1	insurance%1:21:02::	man	12:21

# text = an annuity scheme wherein participants share certain benefits and on the death of any participant his benefits are redistributed among the remaining participants; can run for a fixed period of time or until the death of all but one participant
# id = 13295360-n-1
# type = def
1	an	wf	DT	an	_	ignore	0:2
2	annuity	wf	NN	annuity%1	annuity%1:21:00::	auto	3:10
3	scheme	wf	NN	scheme%1|scheme%2	_	un	11:17
4	wherein	wf	IN	wherein	_	ignore	18:25
5	participants	wf	NNS	participant%1	participant%1:18:00::	man	26:38
6	share	wf	VBP	share%1|share%2	_	un	39:44
7	certain	wf	JJ	certain%3	_	un	45:52
8	benefits	wf	NNS	benefit%1|benefit%2	benefit%1:21:00::	man	53:61
9	and	wf	CC	and	_	ignore	62:65
10	on	wf	IN	on	_	ignore	66:68
11	the	wf	DT	the	_	ignore	69:72
12	death	wf	NN	death%1	death%1:11:00::	man	73:78
13	of	wf	IN	of	_	ignore	79:81
14	any	wf	DT	any	_	ignore	82:85
15	participant	wf	NN	participant%1	participant%1:18:00::	man	86:97
16	his	wf	PRP$	his	_	ignore	98:101
17	benefits	wf	NNS	benefit%1|benefit%2	benefit%1:21:00::	man	102:110
18	are	wf	VBP	are%1|be%2	_	un	111:114
19	redistributed	wf	JJ	redistribute%2|redistributed%3	redistribute%2:35:00::	man	115:128
20	among	wf	IN	among	_	ignore	129:134
21	the	wf	DT	the	_	ignore	135:138
22	remaining	wf	VBG	remain%2|remaining%3	_	un	139:148
23	participants	wf	NNS	participant%1	participant%1:18:00::	man	149:161
24	;	wf	punc	_	_	ignore	161:162
25	can	wf	MD	can%1|can%2	_	un	163:166
26	run	wf	VB	run%1|run%2	_	un	167:170
27	for	wf	IN	for	_	ignore	171:174
28	a	wf	DT	a	_	ignore	175:176
29	fixed	wf	JJ	fix%2|fixed%3	_	un	177:182
30	_	glob|a	_	period_of_time%1	period_of_time%1:28:00::	auto	_
31	period	cf|a	NN	period%1	_	un	183:189
32	of	cf|a	IN	of	_	ignore	190:192
33	time	cf|a	NN	time%1|time%2	_	un	193:197
34	or	wf	CC	or	_	ignore	198:200
35	until	wf	IN	until	_	ignore	201:206
36	the	wf	DT	the	_	ignore	207:210
37	death	wf	NN	death%1	death%1:11:00::	man	211:216
38	of	wf	IN	of	_	ignore	217:219
39	all	wf	JJ	all%3|all%4	_	un	220:223
40	but	wf	CC	but	_	ignore	224:227
41	one	wf	CD	one	_	ignore	228:231
42	participant	wf	NN	participant%1	participant%1:18:00::	man	232:243

# text = a complete payment consisting of a single sum of money
# id = 13299248-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	complete	wf	JJ	complete%2|complete%3	complete%3:00:00::	man	2:10
3	payment	wf	NN	payment%1	_	un	11:18
4	consisting	wf	VBG	consist%2	_	un	19:29
5	of	wf	IN	of	_	ignore	30:32
6	a	wf	DT	a	_	ignore	33:34
7	single	wf	JJ	single%1|single%2|single%3	_	un	35:41
8	_	glob|a	_	sum_of_money%1	sum_of_money%1:21:00::	auto	_
9	sum	cf|a	NN	sum%1|sum%2	_	un	42:45
10	of	cf|a	IN	of	_	ignore	46:48
11	money	cf|a	NN	money%1	_	un	49:54

# text = a payment of part of a debt; usually paid at regular intervals
# id = 13301715-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	payment	wf	NN	payment%1	_	un	2:9
3	of	wf	IN	of	_	ignore	10:12
4	part	wf	NN	part%1|part%2|part%4	_	un	13:17
5	of	wf	IN	of	_	ignore	18:20
6	a	wf	DT	a	_	ignore	21:22
7	debt	wf	NN	debt%1	debt%1:21:00::	man	23:27
8	;	wf	punc	_	_	ignore	27:28
9	usually	wf	RB	usually%4	usually%4:02:00::	auto	29:36
10	paid	wf	VBN	pay%2|paid%3	pay%2:40:14::	man	37:41
11	at	wf	IN	at	_	ignore	42:44
12	regular	wf	JJ	regular%1|regular%3	_	un	45:52
13	intervals	wf	NNS	interval%1	interval%1:28:00::	man	53:62

# text = fine imposed by a library on books that overdue when returned
# id = 13301500-n-1
# type = def
1	fine	wf	NN	fine%1|fine%2|fine%3|fine%4	fine%1:21:00::	man	0:4
2	imposed	wf	VBN	impose%2|imposed%3	impose%2:40:00::	man	5:12
3	by	wf	IN	by	_	ignore	13:15
4	a	wf	DT	a	_	ignore	16:17
5	library	wf	NN	library%1	library%1:14:00::	man	18:25
6	on	wf	IN	on	_	ignore	26:28
7	books	wf	NNS	book%1|book%2	book%1:06:00::	man	29:34
8	that	wf	IN	that	_	ignore	35:39
9	overdue	wf	JJ	overdue%3	overdue%5:00:00:due:00	auto	40:47
10	when	wf	WRB	when	_	ignore	48:52
11	returned	wf	VBN	return%2	_	un	53:61

# text = a present given at Christmas for services during the year
# id = 13298935-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	present	wf	NN	present%1|present%2|present%3	_	un	2:9
3	given	wf	VBN	given%1|give%2|given%3	_	un	10:15
4	at	wf	IN	at	_	ignore	16:18
5	Christmas	wf	NNP	Christmas%1	christmas%1:28:00::	man	19:28
6	for	wf	IN	for	_	ignore	29:32
7	services	wf	NNS	service%1|services%1|service%2	service%1:04:08::	man	33:41
8	during	wf	IN	during	_	ignore	42:48
9	the	wf	DT	the	_	ignore	49:52
10	year	wf	NN	year%1	year%1:28:01::	man	53:57

# text = the final payment of a debt
# id = 13299357-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	final	wf	JJ	final%1|final%3	_	un	4:9
3	payment	wf	NN	payment%1	_	un	10:17
4	of	wf	IN	of	_	ignore	18:20
5	a	wf	DT	a	_	ignore	21:22
6	debt	wf	NN	debt%1	debt%1:21:00::	man	23:27

# text = the cost of borrowing something
# id = 13302201-n-1
# type = def
1	the	wf	DT	the	_	ignore	0:3
2	cost	wf	NN	cost%1|cost%2	cost%1:21:00::	man	4:8
3	of	wf	IN	of	_	ignore	9:11
4	borrowing	wf	VBG	borrowing%1|borrow%2	borrow%2:40:00::	man	12:21
5	something	wf	PRP	something	_	ignore	22:31

# text = something that is lost or surrendered as a penalty
# id = 13301174-n-1
# type = def
1	something	wf	PRP	something	_	ignore	0:9
2	that	wf	WDT	that	_	ignore	10:14
3	is	wf	VBZ	i%1|be%2	_	un	15:17
4	lost	wf	VBN	lost%1|lose%2|lost%3	_	un	18:22
5	or	wf	CC	or	_	ignore	23:25
6	surrendered	wf	VBN	surrender%2	surrender%2:40:00::	man	26:37
7	as	wf	IN	as	_	ignore	38:40
8	a	wf	DT	a	_	ignore	41:42
9	penalty	wf	NN	penalty%1	penalty%1:21:00::	man	43:50

# text = installment plan; 
# id = 13296752-n-1
# type = def
1	_	glob|a	_	installment_plan%1	installment_plan%1:21:00::	auto	_
2	installment	cf|a	NN	installment%1	_	un	0:11
3	plan	cf|a	NN	plan%1|plan%2	_	un	12:16
4	;	wf	punc	_	_	ignore	16:17

# text = we bought a car on the never-never
# id = 13296752-n-2
# type = ex
1	we	wf	_	we	_	ignore	0:2
2	bought	wf	_	buy%2	_	un	3:9
3	a	wf	_	a	_	ignore	10:11
4	car	wf	_	car%1	_	un	12:15
5	on	wf	_	on	_	ignore	16:18
6	the	wf	_	the	_	ignore	19:22
7	never-never	wf	_	never-never%1	never-never%1:21:00::	auto	23:34

# text = excess of cost over budget; 
# id = 13301835-n-1
# type = def
1	excess	wf	NN	excess%1|excess%3	excess%1:07:02::	man	0:6
2	of	wf	IN	of	_	ignore	7:9
3	cost	wf	NN	cost%1|cost%2	cost%1:21:00::	man	10:14
4	over	wf	IN	over%1|over%3|over%4	_	un	15:19
5	budget	wf	NN	budget%1|budget%2	budget%1:21:02::	man	20:26
6	;	wf	punc	_	_	ignore	26:27

# text = the cost overrun necessitated an additional allocation of funds in the budget
# id = 13301835-n-2
# type = ex
1	the	wf	_	the	_	ignore	0:3
2	_	glob|a	_	cost_overrun%1	cost_overrun%1:21:00::	auto	_
3	cost	cf|a	_	cost%1|cost%2	_	un	4:8
4	overrun	cf|a	_	overrun%1|overrun%2	_	un	9:16
5	necessitated	wf	_	necessitate%2	_	un	17:29
6	an	wf	_	an	_	ignore	30:32
7	additional	wf	_	additional%3	_	un	33:43
8	allocation	wf	_	allocation%1	_	un	44:54
9	of	wf	_	of	_	ignore	55:57
10	funds	wf	_	fund%1|funds%1|fund%2	_	un	58:63
11	in	wf	_	in	_	ignore	64:66
12	the	wf	_	the	_	ignore	67:70
13	budget	wf	_	budget%1|budget%2	_	un	71:77

# text = combined costs of raw material and labor incurred in producing goods
# id = 13302775-n-1
# type = def
1	combined	wf	JJ	combine%2|combined%3	combined%3:00:00::	man	0:8
2	costs	wf	NNS	cost%1|costs%1|cost%2	cost%1:21:00::	man	9:14
3	of	wf	IN	of	_	ignore	15:17
4	_	glob|a	_	raw_material%1	raw_material%1:27:00::	auto	_
5	raw	cf|a	JJ	raw%1|raw%3	_	un	18:21
6	material	cf|a	NN	material%1|material%3	_	un	22:30
7	and	wf	CC	and	_	ignore	31:34
