# text = sugar from sugarcane used as sweetening agent
# id = 07595649-n-1
# type = def
1	sugar	wf	NN	sugar%1|sugar%2	sugar%1:13:00::	man	0:5
2	from	wf	IN	from	_	ignore	6:10
3	sugarcane	wf	NN	sugarcane%1	sugarcane%1:20:02::|sugarcane%1:20:00::	man	11:20
4	used	wf	VBN	use%2|used%3	_	un	21:25
5	as	wf	IN	as	_	ignore	26:28
6	sweetening	wf	NN	sweetening%1|sweeten%2	sweetening%1:13:00::	man	29:39
7	agent	wf	NN	agent%1	agent%1:27:00::	man	40:45

# text = a large conical loaf of concentrated refined sugar
# id = 07595499-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	large	wf	JJ	large%1|large%3|large%4	large%3:00:00::	man	2:7
3	conical	wf	JJ	conical%3	conical%3:01:00::	auto	8:15
4	loaf	wf	NN	loaf%1|loaf%2	_	un	16:20
5	of	wf	IN	of	_	ignore	21:23
6	concentrated	wf	JJ	concentrate%2|concentrated%3	_	un	24:36
7	_	glob|a	_	refined_sugar%1	refined_sugar%1:13:00::	auto	_
8	refined	cf|a	JJ	refine%2|refined%3	_	un	37:44
9	sugar	cf|a	NN	sugar%1|sugar%2	_	un	45:50

# text = sugar granulated into a fine powder
# id = 07595914-n-1
# type = def
1	sugar	wf	NN	sugar%1|sugar%2	sugar%1:13:00::	man	0:5
2	granulated	wf	VBN	granulate%2|granulated%3	granulate%2:30:00::	man	6:16
3	into	wf	IN	into	_	ignore	17:21
4	a	wf	DT	a	_	ignore	22:23
5	fine	wf	JJ	fine%1|fine%2|fine%3|fine%4	fine%3:00:00::	man	24:28
6	powder	wf	NN	powder%1|powder%2	powder%1:27:00::	man	29:35

# text = a savory jelly made with gelatin obtained by boiling calves' feet
# id = 07595051-n-1
# type = def
1	a	wf	DT	a	_	ignore	0:1
2	savory	wf	JJ	savory%1|savory%3	savory%5:00:00:tasty:00	man	2:8
3	jelly	wf	NN	jelly%1|jelly%2	jelly%1:13:01::	man	9:14
4	made	wf	VBN	make%2|made%3	make%2:36:11::	man	15:19
5	with	wf	IN	with	_	ignore	20:24
6	gelatin	wf	NN	gelatin%1	gelatin%1:13:02::	man	25:32
7	obtained	wf	VBN	obtain%2	_	un	33:41
8	by	wf	IN	by	_	ignore	42:44
9	boiling	wf	VBG	boiling%1|boil%2|boiling%4	_	un	45:52
10	_	glob|a	_	calves'_feet%1	calves'_feet%1:13:00::	auto	_
11	calves'	cf|a	NN	calf%1	_	un	53:60
12	feet	cf|a	NNS	foot%1	_	un	61:65

# text = sugar in the form of small grains
# id = 07596046-n-1
# type = def
1	sugar	wf	NN	sugar%1|sugar%2	sugar%1:13:00::	man	0:5
2	in	wf	IN	in	_	ignore	6:8
3	the	wf	DT	the	_	ignore	9:12
4	form	wf	NN	form%1|form%2	form%1:03:00::	man	13:17
5	of	wf	IN	of	_	ignore	18:20
6	small	wf	JJ	small%1|small%3|small%4	small%3:00:00::	man	21:26
7	grains	wf	NNS	grain%1|grain%2	grain%1:17:00::	man	27:33

# text = dextrose used as sweetening agent
# id = 07596362-n-1
# type = def
1	dextrose	wf	NN	dextrose%1	dextrose%1:27:00::	auto	0:8
2	used	wf	VBN	use%2|used%3	_	un	9:13
3	as	wf	IN	as	_	ignore	14:16
4	sweetening	wf	NN	sweetening%1|sweeten%2	sweetening%1:13:00::	man	17:27
5	agent	wf	NN	agent%1	agent%1:27:00::	man	28:33

# text = very finely granulated sugar that was formerly sprinkled from a castor
# id = 07595751-n-1
# type = def
1	very	wf	RB	very%3|very%4	_	un	0:4
2	finely	wf	RB	finely%4	finely%4:02:02::	man	5:11
3	granulated	wf	JJ	granulate%2|granulated%3	granulate%2:30:00::	man	12:22
4	sugar	wf	NN	sugar%1|sugar%2	sugar%1:13:00::	man	23:28
5	that	wf	WDT	that	_	ignore	29:33
6	was	wf	VBD	be%2	_	un	34:37
7	formerly	wf	RB	formerly%4	formerly%4:02:00::	auto	38:46
8	sprinkled	wf	VBN	sprinkle%2	sprinkle%2:35:01::	man	47:56
9	from	wf	IN	from	_	ignore	57:61
10	a	wf	DT	a	_	ignore	62:63
11	castor	wf	NN	castor%1	castor%1:06:02::	man	64:70

# text = prepared food that is intended to be eaten off of the premises; 
# id = 07594511-n-1
# type = def
1	prepared	wf	JJ	prepare%2|prepared%3	_	un	0:8
2	food	wf	NN	food%1	_	un	9:13
3	that	wf	WDT	that	_	ignore	14:18
4	is	wf	VBZ	i%1|be%2	_	un	19:21
5	intended	wf	VBN	intend%2|intended%3	_	un	22:30
6	to	wf	TO	to	_	ignore	31:33
7	be	wf	VB	be%2	_	un	34:36
8	eaten	wf	VBN	eat%2	purposefully_ignored%0:00:00::	man	37:42
9	off	wf	RB	off%2|off%3|off%4	_	un	43:46
10	of	wf	IN	of	_	ignore	47:49
11	the	wf	DT	the	_	ignore	50:53
12	premises	wf	NNS	premise%1|premises%1|premise%2	premises%1:15:00::	man	54:62
13	;	wf	punc	_	_	ignore	62:63

# text = in England they call takeout food ‘takeaway’
# id = 07594511-n-2
# type = ex
1	in	wf	_	in	_	ignore	0:2
2	England	wf	_	England%1	_	un	3:10
3	they	wf	_	they	_	ignore	11:15
4	call	wf	_	call%1|call%2	_	un	16:20
5	_	glob|a	_	takeout_food%1	takeout_food%1:13:00::	auto	_
6	takeout	cf|a	_	takeout%1|takeout%3	_	un	21:28
7	food	cf|a	_	food%1	_	un	29:33
8	‘	wf	punc	_	_	ignore	34:35
9	takeaway	wf	_	takeaway%1	takeaway%1:13:00::	auto	35:43
10	’	wf	punc	_	_	ignore	43:44

# text = unrefined or only partly refined sugar
# id = 07596452-n-1
# type = def
1	unrefined	wf	JJ	unrefined%3	unrefined%3:00:02::	man	0:9
2	or	wf	CC	or	_	ignore	10:12
3	only	wf	RB	only%3|only%4	_	un	13:17
4	partly	wf	RB	partly%4	partly%4:02:00::	auto	18:24
5	refined	wf	JJ	refine%2|refined%3	refined%3:00:02::	man	25:32
6	sugar	wf	NN	sugar%1|sugar%2	sugar%1:13:00::	man	33:38

# text = preserved or candied fruit
# id = 07597145-n-1
# type = def
